site_name,latitude,longitude,age_bin,age_mid,period_name,richness,shannon_H,evenness,openness,roc_chord
Klotjärnen,61.82125,16.40472,"[1000, 4000)",2500.0,Late Holocene,7.311111111111111,1.3855912365901122,0.7086859960135607,0.013634033631698732,0.13690120952134405
Klotjärnen,61.82125,16.40472,"[4000, 8000)",6000.0,Mid Holocene,8.0,1.4525810052198205,0.7065616843078797,0.011045614752081104,0.15163678848937126
Klotjärnen,61.82125,16.40472,"[8000, 11500)",9750.0,Early Holocene,8.058823529411764,1.3592210824918163,0.6589429015805924,0.046996126936300224,0.22244859893671348
Kollsee,54.5025,9.7433,"[0, 1000)",500.0,Historical,16.1,2.205331203275212,0.7945034247811664,0.027210004325117294,0.5477133388616524
Kollsee,54.5025,9.7433,"[1000, 4000)",2500.0,Late Holocene,14.4,2.299191503707303,0.8652154424636181,0.013898987820549845,0.36247256716546944
Kollsee,54.5025,9.7433,"[4000, 8000)",6000.0,Mid Holocene,13.591836734693878,2.2557290906256604,0.869627783363172,0.008781437249241951,0.38748324723227445
Krageholmssjön,55.50078,13.74492,"[0, 1000)",500.0,Historical,19.29032258064516,2.639232319862347,0.8938437902296372,0.17874122087355546,0.6554390516294537
Krageholmssjön,55.50078,13.74492,"[1000, 4000)",2500.0,Late Holocene,16.2027027027027,2.3584251664887286,0.8514777016895672,0.11543589741822062,0.5753706611209564
Krageholmssjön,55.50078,13.74492,"[4000, 8000)",6000.0,Mid Holocene,10.2125,1.9972274425809249,0.8627564523534051,0.025407124818886302,0.20820525908507967
Krageholmssjön,55.50078,13.74492,"[8000, 11500)",9750.0,Early Holocene,9.473684210526315,1.6605547330601504,0.7463784288687894,0.09955651967651553,0.3335900679031099
Kroksjön,56.27346,15.00843,"[8000, 11500)",9750.0,Early Holocene,11.6,1.9271571426446008,0.7870204621291006,0.17551551412773306,0.3039745841795496
Kroksjön,56.27346,15.00843,"[11500, 21500)",16500.0,Late Pleistocene,12.833333333333334,2.0801869450910995,0.8185756645421991,0.20803743971991895,0.2878371282669165
Kroktjärnen,66.23333,20.85,"[0, 1000)",500.0,Historical,7.25,1.3141200650505667,0.6735354658228192,0.02720003835578898,0.13263125513731722
Kroktjärnen,66.23333,20.85,"[1000, 4000)",2500.0,Late Holocene,8.157894736842104,1.3880836572117041,0.6670909891853025,0.030043696496957935,0.08894388237740376
Kuivajarvi,60.78455,23.85616,"[0, 1000)",500.0,Historical,9.0,1.695135291891159,0.7776736051514731,0.07364563689460268,0.09947571966703683
Kuivajarvi,60.78455,23.85616,"[1000, 4000)",2500.0,Late Holocene,9.8,1.6388268030773583,0.7234974125557518,0.029402995014703573,0.1245366765005789
Kuivajarvi,60.78455,23.85616,"[4000, 8000)",6000.0,Mid Holocene,10.024390243902438,1.5740699463555314,0.69173874062747,0.02194041632918764,0.13204232651209472
Kuivajarvi,60.78455,23.85616,"[8000, 11500)",9750.0,Early Holocene,8.1,1.5202133064081402,0.7328256419272459,0.07383000340530174,0.1001464075514269
Kullaberg,56.29111,12.50556,"[0, 1000)",500.0,Historical,12.954545454545455,2.0056695592083083,0.7830836736680297,0.17898168559320896,0.3376754523216269
Kullaberg,56.29111,12.50556,"[1000, 4000)",2500.0,Late Holocene,10.212121212121213,1.766135739449495,0.7628366749631003,0.02033160491812837,0.13370123803668582
Kullaberg,56.29111,12.50556,"[4000, 8000)",6000.0,Mid Holocene,9.428571428571429,1.7404196873600462,0.7843942947552599,0.005717354590284582,0.16576687849026991
Kunda Arusoo,59.46667,26.52194,"[0, 1000)",500.0,Historical,13.0,1.9410631999351802,0.7628931027336023,0.23150439394946476,0.6739107140380449
Kunda Arusoo,59.46667,26.52194,"[1000, 4000)",2500.0,Late Holocene,12.5,2.0172041503111493,0.7995618623712284,0.14250208904094522,0.26170446169055933
Kunda Arusoo,59.46667,26.52194,"[4000, 8000)",6000.0,Mid Holocene,11.264705882352942,1.9343041771683374,0.803989977019117,0.06765636469033638,0.2886208948383223
Kunda Arusoo,59.46667,26.52194,"[8000, 11500)",9750.0,Early Holocene,9.0,1.6826777607540007,0.7753352824084734,0.276619552225583,0.3472556847229524
Kvalrossbukta,70.9728,-8.6944,"[0, 1000)",500.0,Historical,5.5,0.8348866214332517,0.5114548745053071,0.9220847685716755,0.18284696917081558
Laihalampi,61.48833,26.08083,"[0, 1000)",500.0,Historical,8.125,1.5577503140696398,0.7506004837769409,0.0023619906597364512,0.14614441495580557
Laihalampi,61.48833,26.08083,"[1000, 4000)",2500.0,Late Holocene,8.30232558139535,1.5543228145050536,0.7529186110161159,0.00333940521393671,0.16274845510653047
Laihalampi,61.48833,26.08083,"[4000, 8000)",6000.0,Mid Holocene,9.078947368421053,1.5088790896413884,0.6959807390648237,0.001441026454068556,0.11061172686274086
Laihalampi,61.48833,26.08083,"[8000, 11500)",9750.0,Early Holocene,11.08695652173913,1.4365079990779994,0.6107562135676329,0.029686208102709253,0.10147570577267917
Lake Avegöl,57.68889,14.49444,"[0, 1000)",500.0,Historical,11.533333333333333,1.9253953607603067,0.7891452495969918,0.06976433411199372,0.13848843840170683
Lake Avegöl,57.68889,14.49444,"[1000, 4000)",2500.0,Late Holocene,10.88,1.8433031466189091,0.7773766368265858,0.039437498873473184,0.10198937679385503
Lake Avegöl,57.68889,14.49444,"[4000, 8000)",6000.0,Mid Holocene,9.045454545454545,1.8982353392571776,0.8670122600079739,0.009287581658435016,0.10575738794187486
Lake Babinskoye,59.61457,28.61129,"[0, 1000)",500.0,Historical,10.75,1.732338324648058,0.7379750206962201,0.04724411969149861,0.13637565633866097
Lake Babinskoye,59.61457,28.61129,"[1000, 4000)",2500.0,Late Holocene,11.181818181818182,1.937042571145887,0.8073779615708477,0.03489703762935086,0.21049691189318287
Lake Babinskoye,59.61457,28.61129,"[4000, 8000)",6000.0,Mid Holocene,10.38888888888889,2.012206640160174,0.8613032087624963,0.06106531075045865,0.25227721513165646
Lake Babinskoye,59.61457,28.61129,"[8000, 11500)",9750.0,Early Holocene,14.0,2.325940758774756,0.8843802226328152,0.42243568138411414,0.6053858918089698
Lake Badsjön,68.34472,18.79667,"[0, 1000)",500.0,Historical,8.625,1.1622100028179445,0.5408598987170281,0.7082954414510676,0.06130647583721074
Lake Badsjön,68.34472,18.79667,"[1000, 4000)",2500.0,Late Holocene,6.928571428571429,1.020317976130985,0.5344084708729737,0.6422158398597341,0.2012897977143189
Lake Badsjön,68.34472,18.79667,"[4000, 8000)",6000.0,Mid Holocene,5.583333333333333,0.8757623771626334,0.5363590109114461,0.42254689754689756,0.18747436596860198
Lake Badsjön,68.34472,18.79667,"[8000, 11500)",9750.0,Early Holocene,5.909090909090909,0.7415216507617095,0.4155403506853464,0.6231458416861188,0.12925376613205308
Lake Ermistu,58.36667,23.96667,"[0, 1000)",500.0,Historical,13.0,1.8709277832719342,0.729420944639446,0.05613305613305612,
Lake Ermistu,58.36667,23.96667,"[1000, 4000)",2500.0,Late Holocene,9.5,1.7168566649193062,0.7792507113407574,0.03024492825333993,0.13459328719901548
Lake Ermistu,58.36667,23.96667,"[4000, 8000)",6000.0,Mid Holocene,10.704545454545455,1.8570430899196568,0.787292494139786,0.018960042422519228,0.16994947235557686
Lake Ermistu,58.36667,23.96667,"[8000, 11500)",9750.0,Early Holocene,8.526315789473685,1.3716526834922167,0.6543806845021777,0.11965286481049464,0.18993733861659481
Lake Flarken,58.55679,13.67319,"[0, 1000)",500.0,Historical,11.6,1.9146793455607276,0.7844734045515156,0.05517707958553068,0.13874387511401415
Lake Flarken,58.55679,13.67319,"[1000, 4000)",2500.0,Late Holocene,9.666666666666666,1.800284681825951,0.7952973755061888,0.0419168717125566,0.12084264497990044
Lake Flarken,58.55679,13.67319,"[4000, 8000)",6000.0,Mid Holocene,8.710526315789474,1.7516025823058237,0.8151002906727226,0.01701713951842122,0.11431808787536885
Lake Flarken,58.55679,13.67319,"[8000, 11500)",9750.0,Early Holocene,8.583333333333334,1.4162327595857966,0.680647251717537,0.06111125126037233,0.1300812366941149
Lake Heimtjønna,62.32361,9.73833,"[0, 1000)",500.0,Historical,14.333333333333334,2.0262231854849735,0.7629055106442929,0.23797199273118078,0.5477008280809657
Lake Heimtjønna,62.32361,9.73833,"[1000, 4000)",2500.0,Late Holocene,17.333333333333332,2.3576304584964043,0.8303210048353177,0.46618409315967774,0.4944497557862651
Lake Heimtjønna,62.32361,9.73833,"[4000, 8000)",6000.0,Mid Holocene,15.833333333333334,2.3443974401447147,0.8500802526790854,0.46299864261893314,0.20767278455190544
Lake Heimtjønna,62.32361,9.73833,"[8000, 11500)",9750.0,Early Holocene,16.76923076923077,2.2566557122174515,0.8151059892861596,0.48540385558300364,0.3325701740434948
Lake Heimtjønna,62.32361,9.73833,"[11500, 21500)",16500.0,Late Pleistocene,18.703703703703702,2.346511939756744,0.8078698671882314,0.6113442980187643,0.2450638712720616
Lake Hopseidet,70.83333,27.71667,"[0, 1000)",500.0,Historical,11.0,1.722845503716786,0.719833994632806,0.25708126568267525,0.10863306048973638
Lake Hopseidet,70.83333,27.71667,"[1000, 4000)",2500.0,Late Holocene,10.76923076923077,1.7216027692539113,0.7292551984522984,0.19846323626625273,0.1476484258111559
Lake Hopseidet,70.83333,27.71667,"[4000, 8000)",6000.0,Mid Holocene,7.954545454545454,1.5088037556743503,0.7328200568222005,0.11888418508271274,0.12058010885721084
Lake Hopseidet,70.83333,27.71667,"[8000, 11500)",9750.0,Early Holocene,9.153846153846153,1.3933010318052526,0.6459477384829702,0.15554405600440324,0.13541835328960808
Lake Ifjord,70.43333,27.63333,"[0, 1000)",500.0,Historical,15.0,2.0492894288871844,0.7574155218083403,0.3994633965469032,0.12094288110603967
Lake Ifjord,70.43333,27.63333,"[1000, 4000)",2500.0,Late Holocene,13.266666666666667,1.9858532586571347,0.7711299288295882,0.412900231511484,0.1677376328402679
Lake Ifjord,70.43333,27.63333,"[4000, 8000)",6000.0,Mid Holocene,12.038461538461538,1.819545731994115,0.7352561988108698,0.23584598929547976,0.20198642805011127
Lake Ifjord,70.43333,27.63333,"[8000, 11500)",9750.0,Early Holocene,11.829787234042554,1.7247411559010504,0.7085883463172004,0.39428688574849535,0.2335456252397284
Lake Jarveotsa,59.03333,24.28333,"[0, 1000)",500.0,Historical,10.0,1.6272627830910535,0.7067112473029727,0.02093802345058626,
Lake Jarveotsa,59.03333,24.28333,"[1000, 4000)",2500.0,Late Holocene,8.5,1.7235150782263378,0.8091967361325125,0.014976385697155448,0.304052379344306
Lake Jarveotsa,59.03333,24.28333,"[4000, 8000)",6000.0,Mid Holocene,8.357142857142858,1.8673372661338585,0.8891099935682599,0.013159664517386632,0.2768122683416795
Lake Jarveotsa,59.03333,24.28333,"[8000, 11500)",9750.0,Early Holocene,8.636363636363637,1.4840464945016882,0.7136054656192237,0.07865656766044303,0.2917186905353649
Lake Jarveotsa,59.03333,24.28333,"[11500, 21500)",16500.0,Late Pleistocene,12.5,1.9996785505419594,0.7918009637712622,0.2684693056865563,0.1504997440026519
Lake Kahala,59.48944,25.53861,"[0, 1000)",500.0,Historical,14.0,1.91207672393054,0.7245301958670587,0.051587301587301584,
Lake Kahala,59.48944,25.53861,"[1000, 4000)",2500.0,Late Holocene,11.75,1.9176915936715033,0.7822504465081349,0.03465431897654582,0.17085328526372948
Lake Kahala,59.48944,25.53861,"[4000, 8000)",6000.0,Mid Holocene,9.666666666666666,1.9066321927857224,0.846847064071932,0.031976312225588034,0.17707856439171896
Lake Kahala,59.48944,25.53861,"[8000, 11500)",9750.0,Early Holocene,8.761904761904763,1.4785650759330538,0.6913840288127168,0.10999326417391789,0.2440511584814773
Lake Kahala,59.48944,25.53861,"[11500, 21500)",16500.0,Late Pleistocene,13.25,2.0843233096606304,0.808428571850786,0.2189112455326702,0.17303663540536646
Lake Karujarv,58.38333,22.2,"[0, 1000)",500.0,Historical,12.25,1.771574069661251,0.7119951365506836,0.08365562831954945,0.12328835297187132
Lake Karujarv,58.38333,22.2,"[1000, 4000)",2500.0,Late Holocene,12.512820512820513,1.933431320591164,0.7687838086045166,0.05803605330803419,0.1977741742127463
Lake Karujarv,58.38333,22.2,"[4000, 8000)",6000.0,Mid Holocene,11.88888888888889,2.0288006292768004,0.821909791181795,0.0490545614884666,0.18688974853330184
Lake Kolmilaträsk,60.29171,20.14137,"[0, 1000)",500.0,Historical,11.294117647058824,2.0425179752384857,0.8509756912556656,0.1555657432049247,0.1666442605345744
Lake Kolmilaträsk,60.29171,20.14137,"[1000, 4000)",2500.0,Late Holocene,11.925,1.9951144763510045,0.8077041639517288,0.05862842219444919,0.2042423119457783
Lake Konsu,59.22139,27.58056,"[0, 1000)",500.0,Historical,6.333333333333333,1.4690627603381543,0.7973988523818384,0.01654935274472218,0.20440197327539467
Lake Konsu,59.22139,27.58056,"[1000, 4000)",2500.0,Late Holocene,8.8,1.6806410920671122,0.7785915586528929,0.013424959023538047,0.21406034402511134
Lake Konsu,59.22139,27.58056,"[4000, 8000)",6000.0,Mid Holocene,9.294117647058824,1.8591903386238524,0.8371004077819802,0.015946998091324622,0.15512139376188266
Lake Konsu,59.22139,27.58056,"[8000, 11500)",9750.0,Early Holocene,7.6,1.2391036636747765,0.6116470574613416,0.04231282950519848,0.2933645074522631
Lake Kvarnträsk,60.34577,19.97168,"[0, 1000)",500.0,Historical,8.5625,1.7243283217481538,0.8098944711394103,0.06459431403575822,0.09501732905884204
Lake Kvarnträsk,60.34577,19.97168,"[1000, 4000)",2500.0,Late Holocene,10.18421052631579,1.6886618483637517,0.7338696782863998,0.21976452448383785,0.16058419162399337
Lake Kvarnträsk,60.34577,19.97168,"[4000, 8000)",6000.0,Mid Holocene,9.5,1.3527238774483297,0.6005748382310352,0.27333557868952846,0.18969646653784944
Lake Lamskoye,60.72972,29.14222,"[1000, 4000)",2500.0,Late Holocene,10.166666666666666,1.5375373522152944,0.6732073693090369,0.1177748744267989,0.29172366102142494
Lake Lamskoye,60.72972,29.14222,"[4000, 8000)",6000.0,Mid Holocene,5.0,1.4262768075870655,0.8861956069060015,0.08333333333333334,0.3044241965961125
Lake Maardu,59.43333,25.0,"[0, 1000)",500.0,Historical,17.666666666666668,2.2852718063645847,0.7996461835432608,0.17300963396978866,0.1819816238980008
Lake Maardu,59.43333,25.0,"[1000, 4000)",2500.0,Late Holocene,13.89090909090909,2.0449433912206376,0.7805041795312467,0.08376141597789873,0.29254151355371094
Lake Maardu,59.43333,25.0,"[4000, 8000)",6000.0,Mid Holocene,10.584615384615384,1.979617938650708,0.8449626711748865,0.06099307013826656,0.28045989687447814
Lake Maardu,59.43333,25.0,"[8000, 11500)",9750.0,Early Holocene,9.555555555555555,1.6972286097132885,0.7601176826965816,0.07650447824269505,0.34424433632351176
Lake Maardu,59.43333,25.0,"[11500, 21500)",16500.0,Late Pleistocene,8.714285714285714,1.5486427549595683,0.7193846165514876,0.05928434027668376,0.4032940405784182
Lake Makarovskoye,60.726,29.14973,"[1000, 4000)",2500.0,Late Holocene,10.413793103448276,1.568627317551123,0.6852075373778375,0.14500937832280944,0.2858412764819162
Lake Martiska,59.15861,27.6975,"[0, 1000)",500.0,Historical,8.0,1.5292231083846541,0.7392553403159534,0.038575806548330344,0.12167226944491112
Lake Martiska,59.15861,27.6975,"[1000, 4000)",2500.0,Late Holocene,9.071428571428571,1.6099650310444826,0.7372867257019727,0.023260184381834803,0.19156317712084792
Lake Martiska,59.15861,27.6975,"[4000, 8000)",6000.0,Mid Holocene,11.142857142857142,1.887610005250499,0.7846191834440344,0.02588197460915757,0.22839950381287713
Lake Martiska,59.15861,27.6975,"[8000, 11500)",9750.0,Early Holocene,8.777777777777779,1.4575699219954603,0.6716145138691466,0.03712626135239341,0.15173924585340398
Lake Martiska,59.15861,27.6975,"[11500, 21500)",16500.0,Late Pleistocene,7.571428571428571,1.2079426822412362,0.6125529126062317,0.11831194141152028,0.114427525043897
Lake Medvedevskoye,60.53071,29.90163,"[8000, 11500)",9750.0,Early Holocene,9.631578947368421,1.6037009304078325,0.7171074640841163,0.5740396571801866,0.2465644920048651
Lake Mullsjön,58.31761,14.21136,"[8000, 11500)",9750.0,Early Holocene,10.5,1.6616726569719553,0.7113504396321344,0.13252107309091846,0.28574089233753475
Lake Pastorskoye,60.22891,30.04151,"[4000, 8000)",6000.0,Mid Holocene,5.857142857142857,1.4665751858548355,0.8380828979977141,0.3197144189691781,0.1905991944020339
Lake Pastorskoye,60.22891,30.04151,"[8000, 11500)",9750.0,Early Holocene,9.214285714285714,1.8055735418915717,0.8206050047535687,0.5664572809018114,0.30098027584598075
Lake Pastorskoye,60.22891,30.04151,"[11500, 21500)",16500.0,Late Pleistocene,10.5,2.012919107535157,0.856284251500782,0.6774174963126843,0.25319275128614593
Lake Ruila,59.175,24.43111,"[0, 1000)",500.0,Historical,10.0,1.6146607218203453,0.7021999508126197,0.04521361177484242,0.12818909095406497
Lake Ruila,59.175,24.43111,"[1000, 4000)",2500.0,Late Holocene,9.928571428571429,1.727611496289695,0.7554708746454954,0.023185237248319057,0.200046023435987
Lake Ruila,59.175,24.43111,"[4000, 8000)",6000.0,Mid Holocene,9.066666666666666,1.8349379514441106,0.835650929757499,0.01759169747209991,0.2724894106106389
Lake Ruila,59.175,24.43111,"[8000, 11500)",9750.0,Early Holocene,8.714285714285714,1.3814539992043795,0.649717441249568,0.06581324948610681,0.18734769958509817
Lake Skogstjern,59.00694,9.63833,"[0, 1000)",500.0,Historical,13.0,2.188101712057598,0.8563893724662563,0.09398963886799833,0.30067615652841073
Lake Skogstjern,59.00694,9.63833,"[1000, 4000)",2500.0,Late Holocene,10.939759036144578,1.9438005866288874,0.8170900346124468,0.035511616810521805,0.24839612217705676
Lake Skogstjern,59.00694,9.63833,"[4000, 8000)",6000.0,Mid Holocene,9.579831932773109,1.8732576610793519,0.8339338799735853,0.01641683849435358,0.2330272957801131
Lake Skogstjern,59.00694,9.63833,"[8000, 11500)",9750.0,Early Holocene,8.304347826086957,1.5764064364048525,0.7518533544904425,0.03751162529450457,0.24907534753262586
Lake Stentjärn,63.1,12.24194,"[0, 1000)",500.0,Historical,9.0,1.5585738189399239,0.7167243325101745,0.11229522023396883,0.045325955650547124
Lake Stentjärn,63.1,12.24194,"[1000, 4000)",2500.0,Late Holocene,8.833333333333334,1.358958599347558,0.625702858986947,0.0625820442500411,0.046064510572952466
Lake Stentjärn,63.1,12.24194,"[4000, 8000)",6000.0,Mid Holocene,8.555555555555555,1.3864749212347196,0.6481484113486999,0.048478625440460464,0.04802290498239445
Lake Stentjärn,63.1,12.24194,"[8000, 11500)",9750.0,Early Holocene,8.454545454545455,1.285067629335088,0.621947618947723,0.05763018279395826,0.07280734717744937
Lake Store Finnsjøen,62.4,9.68333,"[1000, 4000)",2500.0,Late Holocene,11.3,1.8383809823636774,0.7645771418348334,0.1056415126469789,0.1200181076471863
Lake Store Finnsjøen,62.4,9.68333,"[4000, 8000)",6000.0,Mid Holocene,11.181818181818182,1.8330026813477707,0.761990147424061,0.06139757866026936,0.12257752089767338
Lake Store Finnsjøen,62.4,9.68333,"[8000, 11500)",9750.0,Early Holocene,12.6875,1.9733508136476015,0.7830039086266162,0.17105912041841073,0.3001679824411174
Lake Store Finnsjøen,62.4,9.68333,"[11500, 21500)",16500.0,Late Pleistocene,18.060606060606062,2.31252548914967,0.8105547102391163,0.39752211046902314,0.38679628702204333
Lake Svartkälstjärn,64.26667,19.55,"[0, 1000)",500.0,Historical,8.5,1.72319469904151,0.8104693122489013,0.050055070662426836,0.2885527329769516
Lake Svartkälstjärn,64.26667,19.55,"[1000, 4000)",2500.0,Late Holocene,8.0,1.4589097378613873,0.7082337550626586,0.031923698525643855,0.19463596224388946
Lake Svartkälstjärn,64.26667,19.55,"[4000, 8000)",6000.0,Mid Holocene,7.666666666666667,1.3371957519695485,0.6762322219452693,0.019517194131451563,0.12020901222685738
Lake Svartkälstjärn,64.26667,19.55,"[8000, 11500)",9750.0,Early Holocene,9.3,1.3194513286704308,0.6076104452470511,0.04772929546475473,0.1406362223394413
Lake Sämbosjön,57.16313,12.41426,"[1000, 4000)",2500.0,Late Holocene,13.196078431372548,2.139604676350778,0.8334377761799634,0.16564438375730065,0.1397174646173002
Lake Sämbosjön,57.16313,12.41426,"[4000, 8000)",6000.0,Mid Holocene,8.837837837837839,1.9122847717572546,0.88103565281845,0.03195298635061236,0.12950373321430259
Lake Sämbosjön,57.16313,12.41426,"[8000, 11500)",9750.0,Early Holocene,8.043478260869565,1.5978399421492946,0.7812749829445499,0.07742237137885787,0.1730798703390653
Lake Tenndammen,78.10197,15.03373,"[0, 1000)",500.0,Historical,7.5576923076923075,1.442531727061982,0.7220276818371911,0.0,0.15144156541177198
Lake Tibenatus,68.33583,18.69306,"[0, 1000)",500.0,Historical,8.2,1.1964660345139626,0.5678511430848493,0.7223353931169073,0.11098998540391712
Lake Tibenatus,68.33583,18.69306,"[1000, 4000)",2500.0,Late Holocene,8.428571428571429,1.2184820143737571,0.5788537005034585,0.7891873352168541,0.11408645485838663
Lake Tibenatus,68.33583,18.69306,"[4000, 8000)",6000.0,Mid Holocene,5.882352941176471,1.026952645439311,0.6000473499604427,0.5928689366395083,0.20097667609442849
Lake Tibenatus,68.33583,18.69306,"[8000, 11500)",9750.0,Early Holocene,7.0,1.27899459809447,0.7010294670351098,0.859556718285809,0.3387614808141504
Lake Topptjønna,62.38333,9.66667,"[4000, 8000)",6000.0,Mid Holocene,10.857142857142858,1.9114198541154048,0.8029189730798609,0.10111687896554424,0.15867482019716092
Lake Topptjønna,62.38333,9.66667,"[8000, 11500)",9750.0,Early Holocene,12.692307692307692,1.9856281588956648,0.7931189777584715,0.19437797251008274,0.23002495272468218
Lake Topptjønna,62.38333,9.66667,"[11500, 21500)",16500.0,Late Pleistocene,13.914893617021276,2.0139260493131044,0.7714980897377121,0.18043359945261178,0.20915698617343184
Lake Trummen,56.863,14.82952,"[1000, 4000)",2500.0,Late Holocene,8.619047619047619,1.699165932671204,0.7974614223177442,0.037636832546605326,0.08557973905630667
Lake Trummen,56.863,14.82952,"[4000, 8000)",6000.0,Mid Holocene,7.435897435897436,1.6001488871267473,0.8006523938957397,0.011497109040458694,0.08165320528479929
Lake Trummen,56.863,14.82952,"[8000, 11500)",9750.0,Early Holocene,5.657894736842105,1.0934540193192088,0.6511050056525743,0.032679069810075165,0.06517874381318256
Lake Tsuolbmajavri,68.68811,22.05346,"[0, 1000)",500.0,Historical,9.909090909090908,1.6537970388518317,0.7226927550005484,0.006061486139148409,0.10759314312130633
Lake Tsuolbmajavri,68.68811,22.05346,"[1000, 4000)",2500.0,Late Holocene,8.879310344827585,1.303357226192277,0.5993347084113961,0.004599547908605247,0.13294517034642878
Lake Tsuolbmajavri,68.68811,22.05346,"[4000, 8000)",6000.0,Mid Holocene,7.35,1.145412477908209,0.5842101526770219,0.002725294459232179,0.12343623595416811
Lake Tsuolbmajavri,68.68811,22.05346,"[8000, 11500)",9750.0,Early Holocene,8.117647058823529,1.3099809878434756,0.6355086758368625,0.007326585688775801,0.12864337210775437
Lake Uzlovoye,61.09306,29.74528,"[1000, 4000)",2500.0,Late Holocene,9.934426229508198,1.5790137755455529,0.6980810378728445,0.0571533166344497,0.2468783827181607
Lake Uzlovoye,61.09306,29.74528,"[4000, 8000)",6000.0,Mid Holocene,9.470588235294118,1.616738052180688,0.7253195884640667,0.02989913449888782,0.18417585392451818
Lake Vuolep Njakajaure,68.34167,18.78056,"[0, 1000)",500.0,Historical,7.142857142857143,0.9653327276246345,0.49646943216268624,0.7150578706005266,0.06124550926026881
Lake Vuolep Njakajaure,68.34167,18.78056,"[1000, 4000)",2500.0,Late Holocene,6.846153846153846,1.0264640776912197,0.5370149664672055,0.540858862310385,0.11432969116649366
Lake Vuolep Njakajaure,68.34167,18.78056,"[4000, 8000)",6000.0,Mid Holocene,5.0,0.8899470870298162,0.5655861181726597,0.24978954687751115,0.19379275904545828
Lake Vuolep Njakajaure,68.34167,18.78056,"[8000, 11500)",9750.0,Early Holocene,5.833333333333333,0.8211000546206096,0.47520033358592645,0.7007565419330125,0.08661585314760768
Lake Öagöl,57.20944,14.80083,"[0, 1000)",500.0,Historical,13.95,2.0187278616250253,0.7693924534356831,0.04905132181742044,0.21475303246927835
Lake Öagöl,57.20944,14.80083,"[1000, 4000)",2500.0,Late Holocene,12.1,1.8564693401499863,0.7497199198737927,0.028426164108548584,0.12754311503358498
Landshaftnoe,64.56667,30.53333,"[0, 1000)",500.0,Historical,11.0,1.6843994501594264,0.7049665929085824,0.7529040712862104,0.31957537591333685
Landshaftnoe,64.56667,30.53333,"[1000, 4000)",2500.0,Late Holocene,11.785714285714286,1.8843326632745934,0.7714190892143871,0.4583208465545505,0.23683957619107113
Landshaftnoe,64.56667,30.53333,"[4000, 8000)",6000.0,Mid Holocene,10.428571428571429,1.8666800555467702,0.7983555808270756,0.46917872855159526,0.23533526715297218
Landshaftnoe,64.56667,30.53333,"[8000, 11500)",9750.0,Early Holocene,12.0,1.7447626157881404,0.7021441292118538,0.8769230769230769,0.36153662035448303
Lehmilampi,63.61667,29.1,"[0, 1000)",500.0,Historical,9.833333333333334,1.5952361061025409,0.7062946416690199,0.020470191190649415,0.13442919180943247
Lehmilampi,63.61667,29.1,"[1000, 4000)",2500.0,Late Holocene,9.75,1.5609615189497934,0.6929194420559057,0.020882872413516017,0.15210056502800928
Lehmilampi,63.61667,29.1,"[4000, 8000)",6000.0,Mid Holocene,9.1,1.4856457974337143,0.6804607566881835,0.016243280871953016,0.1655512270369232
Lembolovskoye lake,60.3575,30.31333,"[0, 1000)",500.0,Historical,10.5,1.6769509336465849,0.7134997521372991,0.11937011065764036,0.3038802444825763
Lembolovskoye lake,60.3575,30.31333,"[1000, 4000)",2500.0,Late Holocene,8.583333333333334,1.5735925479909536,0.7513989530892049,0.04831908506741797,0.21261244261097167
Lembolovskoye lake,60.3575,30.31333,"[4000, 8000)",6000.0,Mid Holocene,10.0,1.656856213896669,0.7245848212999135,0.03039263609809595,0.26596736328928805
Lembolovskoye lake,60.3575,30.31333,"[8000, 11500)",9750.0,Early Holocene,12.090909090909092,1.6396823861147707,0.6546944624771172,0.19973440801147832,0.2722227066689042
Lervahå bog,62.795,11.88667,"[0, 1000)",500.0,Historical,12.0,1.8085561459237471,0.7278165343064473,0.6152263374485597,
Lervahå bog,62.795,11.88667,"[1000, 4000)",2500.0,Late Holocene,9.333333333333334,1.4965559161888136,0.6758609388188406,0.42637062182183083,0.33247307587840774
Lervahå bog,62.795,11.88667,"[4000, 8000)",6000.0,Mid Holocene,9.526315789473685,1.5905307667175097,0.7146035121740962,0.2738325418315144,0.1815226300746434
Lervahå bog,62.795,11.88667,"[8000, 11500)",9750.0,Early Holocene,11.4,1.6547095257129292,0.6862141476381646,0.1272672835269996,0.30372050763043784
Lervahå bog,62.795,11.88667,"[11500, 21500)",16500.0,Late Pleistocene,13.0,1.8488902916234922,0.7208291603282533,0.1391915336571825,0.45629643201928455
Liastemmen bog,59.16667,5.23333,"[8000, 11500)",9750.0,Early Holocene,13.541666666666666,2.205194622166435,0.849649405009736,0.4744193955655105,0.25819379853585234
Liastemmen bog,59.16667,5.23333,"[11500, 21500)",16500.0,Late Pleistocene,13.857142857142858,2.125443584929182,0.8142748838150439,0.31429784744400585,0.2886010864853484
Liivjarve Bog,59.30546,27.57509,"[0, 1000)",500.0,Historical,7.0,1.5397374708647698,0.8195763421374925,0.11653371336612732,0.31419806669786743
Liivjarve Bog,59.30546,27.57509,"[1000, 4000)",2500.0,Late Holocene,9.708333333333334,1.7006469488779679,0.7536065408844692,0.05069098470287023,0.32618066311398536
